username, created_at, lng, lat, text
LordCubbo, Mon Feb 01 23:07:41 +0000 2021, -117.896662, 34.047179, So I am messing around with the dividend yield on my portfolio, and I want to make it so I get 2k per month off div… https://t.co/etuCMAZUNu 
vicserlou, Mon Feb 01 23:07:41 +0000 2021, -86.464842, 36.372563, Marius, I welcome you to to Nashville!! Believe you are doing a great job!! Hope you enjoy being here!!! I am so ✌️… https://t.co/PskDNhJ58t 
saltlifelopez, Mon Feb 01 23:07:41 +0000 2021, -80.428182, 25.610864, me: *has covid*ashley: Lopez, i’ll kill you if you die ✨ 
pIayboyari, Mon Feb 01 23:07:41 +0000 2021, -76.814072, 39.094587, low???????? do y’all even know???  a gallon of milk cost $7 tf 
AlexMayaRomero2, Mon Feb 01 23:07:41 +0000 2021, -76.620482, 39.284713, The best part of this story is allocating funds to rehabilitation if deemed necessary after mental evaluation, big… https://t.co/phMLa1HSz7 
aangelinaharper, Mon Feb 01 23:07:41 +0000 2021, -118.411907, 34.020789, HAPPY BLACK HISTORY MONTH ✊🏾✊🏾✊🏾 
komal1310, Mon Feb 01 23:07:41 +0000 2021, -118.346138, 33.914068, @Intl_Mediatior It is like Modi jee would b nominated for physics 😜 
HockeyHouseGril, Mon Feb 01 23:07:41 +0000 2021, -81.295136, 48.474855, Just posted a photo @ Schumacher https://t.co/9RPObDwiUv 
SeanWilliams68, Mon Feb 01 23:07:42 +0000 2021, -101.897173, 33.570526, @Mindwalletbody My best day investing this far! 
JoeDuncanNYCSGP, Mon Feb 01 23:07:42 +0000 2021, -73.968542, 40.780709, @ianbremmer All 3 nothing to look forward to. 
jerryd1426, Mon Feb 01 23:07:42 +0000 2021, -74.995201, 40.049634, Such a brat - #dottiedogdaley ran over to her "aunts" for a treat through the snow-covered grass, but decided to co… https://t.co/SJnQRVcY7m 
swindellium, Mon Feb 01 23:07:42 +0000 2021, -78.895441, 35.990983, Big Bang Theory is awful. 
javierjeffery9, Mon Feb 01 23:07:42 +0000 2021, -110.915573, 32.189391, The way I would feel beautiful in these outfits would be unmatched 
ChairmanStan, Mon Feb 01 23:07:42 +0000 2021, -119.306608, 37.269176, What about we take the stimulus money in Amazon shares being equitably distributed among all Americans, I mean, we built that 
adrix1113, Mon Feb 01 23:07:42 +0000 2021, -81.272870, 28.799385, #burpeesforcancer #susangkomen #februaryburpeechallenge #800burpees @ CrossFit Muster Station https://t.co/bfPqAC7ffa 
KulvinderVir, Mon Feb 01 23:07:42 +0000 2021, -79.759591, 43.724971, 😡TIRED OF LOOSING HOME IN BIDDING????📌Coming Soon Near Bovaird &amp; Chinguacousy Rd🏛 Fully Renovated Semi Detached… https://t.co/O5wKq1YHXO 
sativasollll, Mon Feb 01 23:07:42 +0000 2021, -122.699418, 38.343445, im literally so checked out fuck 
bernt_arnaiz1, Mon Feb 01 23:07:42 +0000 2021, -119.165389, 34.181956, https://t.co/isbGMMTitL 
babie2425, Mon Feb 01 23:07:42 +0000 2021, -104.922093, 39.713563, https://t.co/zzYnI5V1kQ https://t.co/2EBaNEXnbu 
twang, Mon Feb 01 23:07:42 +0000 2021, -122.144030, 37.414371, @pedraum @smerani 🦛 🐦 2 u 
FxxMxxLxx, Mon Feb 01 23:07:42 +0000 2021, -122.435979, 37.770657, @MikePerryavatar Yea me too - this is NOT a negotiation 👍 
syahmik_, Mon Feb 01 23:07:42 +0000 2021, -73.985336, 41.366528, ❄️☃️ @WestPoint_USMA #goarmy #beatnavy https://t.co/iIQwM8Yl71 
Lorenzo12184186, Mon Feb 01 23:07:43 +0000 2021, -99.454676, 27.532077, @Milenio GRACIAS DOCTOR, QUÍMICO, FARMACÉUTICO, CIENTIFICO, ETC. ETC. APARTE DE CHISMOSO PROFESIONAL POR ABRIR LOS OJOS DEL POPULACHO!!! 
bronxgalval, Mon Feb 01 23:07:42 +0000 2021, -73.070287, 41.343454, @FBI 
nme1488, Mon Feb 01 23:07:43 +0000 2021, -80.353332, 25.772288, @PretiRobert Emotinal Intelligence, respect, fun. 
ohdamnabby_, Mon Feb 01 23:07:43 +0000 2021, -84.470388, 33.631277, @sariliusxo these kisses should b just for u smh i love u 🥺🤍 
AshhhT91, Mon Feb 01 23:07:43 +0000 2021, -77.236969, 38.805115, Check out Myranda Thomas's video! #TikTok https://t.co/3T6j00qwhD 😍 
06skitch, Mon Feb 01 23:07:43 +0000 2021, -98.123250, 29.705614, i know he not tryna put chris brown up next to MICHAEL JACKSON rn 
5876M, Mon Feb 01 23:07:43 +0000 2021, -83.529160, 42.528303, @thehill @mtgreenee stay there traitor 
homophonous, Mon Feb 01 23:07:43 +0000 2021, -73.968542, 40.780709, @ADMedievalist It’s truly beyond both satire and snark at this point... 
EmigdioAlvarez, Mon Feb 01 23:07:43 +0000 2021, -80.304663, 25.857732, @G_Butler68 @miller_korpi @tedlieu Siskin punched Q https://t.co/T2Y38ZoURf 
Wendyyhms, Mon Feb 01 23:07:44 +0000 2021, -75.800141, 45.248791, @Djedottuk patiently waiting 😫 
xxxJared_G, Mon Feb 01 23:07:44 +0000 2021, -122.228685, 37.791994, This was a lot of fun 🍑🐷😈🍆😏💦💦💦 
Rebecca4Georgia, Mon Feb 01 23:07:44 +0000 2021, -83.173867, 32.678207, @danjaxsn I recommend very fudgy chocolate cake.  With whipped cream.  If you make them you feel all elevated for actually baking. 
ProfessorMyke, Mon Feb 01 23:07:44 +0000 2021, -76.803995, 38.983522, @StephenEspinoza I guess y’all missed your exit lol. 
_yatnuahs, Mon Feb 01 23:07:44 +0000 2021, -83.302512, 30.856085, Why my niece just told me to watch my mouth cause i cursed. 😭😭 Yes ma’am. 😭😭 
AngelaS01321169, Mon Feb 01 23:07:44 +0000 2021, -79.420865, 38.003376, @misspiperwood The heel 
lscrane80, Mon Feb 01 23:07:44 +0000 2021, -91.130806, 40.810943, @AOC OMG please go to your room! 
Gabecal, Mon Feb 01 23:07:44 +0000 2021, -118.244500, 34.056400, I wish I knew 1/2 of my face was going to be on Entertainment Weekly, I would have tried to look better that day.… https://t.co/5XjFxMOcZr 
PapiXXChulo, Mon Feb 01 23:07:44 +0000 2021, -122.296489, 47.442583, @Kacy_thomas22 
AshleyQJones, Mon Feb 01 23:07:44 +0000 2021, -73.968542, 40.780709, @victormercadosa mmmm pasaber 
tedregulski, Mon Feb 01 23:07:44 +0000 2021, -122.149768, 47.597856, @watsonwelch I prefer Impossible, but def would give it a shot! 
jaycatvt, Mon Feb 01 23:07:44 +0000 2021, -73.225773, 44.492599, I've been on a  Rift kick, lately 🐠🎶🎧 #Phish https://t.co/kEMkiEYtPV 
dzackgarza, Mon Feb 01 23:07:44 +0000 2021, -83.399779, 33.956384, @spinachguardian I've passed your greeting on and she uhh. Well she looked in my general direction, so 😅 https://t.co/ROU2HzOXok 
Britt_Boyd7, Mon Feb 01 23:07:45 +0000 2021, -98.314517, 29.514292, Why did my 15 year old self think it was cool to be addicted to vaping/nicotineSOS help me quit pls 
JasonChow, Mon Feb 01 23:07:45 +0000 2021, -77.014398, 38.898603, @mjfildermanphd @teamlemondog Yes to 🍓🍏🫐 &gt; 🌱🧼🍬 
lilerzzz, Mon Feb 01 23:07:45 +0000 2021, -118.918886, 34.188478, nothing better than wearing all black scrubs 🤩🤩🤩🤩🤩 
jimmie_dunlop, Mon Feb 01 23:07:45 +0000 2021, -73.500082, 45.497377, @petrahaden This would make a great Jeopardy question 😊 
kparran, Mon Feb 01 23:07:45 +0000 2021, -86.791549, 36.200008, @MarielleSegarra @kairyssdal @Marketplace Every day - wore it before, continue now. Sometimes for [virtual] meeting… https://t.co/n0y0NOcE4v 
page2guy, Mon Feb 01 23:07:45 +0000 2021, -95.446486, 29.838495, @Mo_Bats Prayers for you guys. 
froggytrap, Mon Feb 01 23:07:45 +0000 2021, -118.156711, 33.809172, @hectordaavila Text 
calabro13sports, Mon Feb 01 23:07:45 +0000 2021, -86.132449, 39.963250, The racing season started Sunday w @Rolex24Hours ..new champion @h3lio joins me in a few minutes on @WTHRcom ! 
Cassperloc, Mon Feb 01 23:07:45 +0000 2021, -115.135165, 36.060964, @Prettywummex_ https://t.co/k7sHnH8Hqt 
heynostalgiaguy, Mon Feb 01 23:07:45 +0000 2021, -80.368565, 25.746940, Don’t mind me and my derp face 😜 Had some fun acting on camera courtesy of #KimHoustonActingStudios 🎥 🎭… https://t.co/2w1qP5fsT9 
djbarro, Mon Feb 01 23:07:45 +0000 2021, -105.029746, 39.807552, @djcrva @DailyCaller @PressSec Ask her about the 5 million green energy jobs Joe and Obama promised in 2008. I wond… https://t.co/rZFIYRjxbg 
ibclark, Mon Feb 01 23:07:45 +0000 2021, -80.846785, 35.209059, @JoeBrunoWSOC9 @JulieEiselt https://t.co/mVkM1AvWnt 
TheZaneTrain00, Mon Feb 01 23:07:45 +0000 2021, -97.114771, 33.202495, fuck you this is for Charli XCX who just lost a dear friend. #hereforcharli 
ceellla__, Mon Feb 01 23:07:46 +0000 2021, -96.761753, 32.819858, agreed 
ActivatedTo, Mon Feb 01 23:07:46 +0000 2021, -74.187304, 40.808510, @redwingschic @LeaderMcConnell So much for America First 
rycrkt, Mon Feb 01 23:07:46 +0000 2021, -90.247824, 38.653771, @BobGolen Wow! That’s like a cicada. 
Wyatt_Bert, Mon Feb 01 23:07:46 +0000 2021, -83.804475, 27.698682, @coachliddle @ACUFootball Congrats Drew!! 
JRossStewart32, Mon Feb 01 23:07:46 +0000 2021, -79.961913, 40.426758, A break in the snow and a view across the river of the Catherdral of Learning and my old stomping grounds at Pitt f… https://t.co/6HedKh4xUI 
knaas, Mon Feb 01 23:07:46 +0000 2021, -82.985772, 39.994684, https://t.co/RPqoDsb83X 
KingWynn_5, Mon Feb 01 23:07:46 +0000 2021, -76.355918, 36.841764, Smh 😂 
BJSmithArt, Mon Feb 01 23:07:46 +0000 2021, -77.403233, 35.534448, I really hate online school. Screw you COVID! 
FrecklesXX20, Mon Feb 01 23:07:47 +0000 2021, -106.026119, 34.166235, @ceinwenscales Mine always collapsed in the middle. You are much better baker than I was 
stellarone333, Mon Feb 01 23:07:47 +0000 2021, -71.683502, 42.036939, She wasn’t afraid to French kiss 😘 
pollycooks, Mon Feb 01 23:07:47 +0000 2021, -73.982481, 40.716319, I interrupt the usual posting of cakes and/or of me drinking to bring you this passion fruit pavlova. #pavlova… https://t.co/P4hfGgmxsY 
theghostmagnet, Mon Feb 01 23:07:47 +0000 2021, -77.483288, 38.298065, @Agroves1972 No they don't 
yungcontent, Mon Feb 01 23:07:47 +0000 2021, -118.411907, 34.020789, having to be on social all day as a career can't be right 
nwapaulb, Mon Feb 01 23:07:47 +0000 2021, -94.265999, 36.457560, Wow that’s a ton of baseball. Doing Chad’s name proud. 
Coach_GJohnson, Mon Feb 01 23:07:47 +0000 2021, -100.076888, 31.168893, @Steel_coach No sir. I KNOW you are a Fleeter!!! 
linda_cuminale, Mon Feb 01 23:07:47 +0000 2021, -73.766756, 43.066929, @HuffPost Why again do we care what he thinks? 
M_P_W_, Mon Feb 01 23:07:47 +0000 2021, -73.831187, 40.670879, @IAmGorski Democrats don’t tip 
UFCKNDIDIT, Mon Feb 01 23:07:47 +0000 2021, -73.584266, 40.648987, Its the haircut... lol 
LEXITAUGHTYOUU, Mon Feb 01 23:07:47 +0000 2021, -96.913053, 32.647124, If u got it, it ain’t a question... https://t.co/XHYJUKXV1P 
TomDowdPIN, Mon Feb 01 23:07:48 +0000 2021, -77.604684, 41.117936, @JulieCourtTV Gorgeous no matter what month it is! 🔥❤️ 
SUBTWEET_GOD, Mon Feb 01 23:07:48 +0000 2021, -77.014398, 38.898603, What?! 😂😭 
GeorgiaHSCheer, Mon Feb 01 23:07:48 +0000 2021, -83.173867, 32.678207, Good luck to the South Forsyth War Eagles as you prepare for Sectionals this weekend! #ghsacheer2021 https://t.co/6BMi7w7Cip 
PNav57, Mon Feb 01 23:07:48 +0000 2021, -95.446486, 29.838495, @kelseycombe You know what, I’ve actually never seen any of the Saws 
team_louisiana, Mon Feb 01 23:07:48 +0000 2021, -92.033316, 29.959655, We see you @kasten_furr #FAMILY 
idalmiscooks4u, Mon Feb 01 23:07:48 +0000 2021, -77.085400, 38.891400, Just posted a photo @ Arlington, Virginia https://t.co/wlb8MieXe0 
Lauraaaaa22_, Mon Feb 01 23:07:48 +0000 2021, -95.547269, 30.706088, @partynextdoor currently https://t.co/liyJ9D1rTM 
UGANatty, Mon Feb 01 23:07:48 +0000 2021, -83.173867, 32.678207, LMFAOOOO harden over TRAE 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 
datbejared, Mon Feb 01 23:07:48 +0000 2021, -80.395749, 25.535172, Pay your loans lil nigga 
Armataan, Mon Feb 01 23:07:48 +0000 2021, -117.397616, 33.935822, @NonTrotski @JimSterling For most episodes he was supposed to be the plucky hopeful protagonist in the story, but a… https://t.co/kQqWVmtW4a 
tmj_msp_labor, Mon Feb 01 23:07:48 +0000 2021, -93.198053, 44.749733, If you're looking for work in #StPaul, MN, check out this job: https://t.co/XSIEKSclxB #Labor 
LouisaHaBGSU, Mon Feb 01 23:07:48 +0000 2021, -83.712246, 41.693044, Let’s see how this year’s virtual conference can get better than last year. 
_LuckE_LeftE, Mon Feb 01 23:07:48 +0000 2021, -88.096126, 41.635932, @BratbbyDee Same here 😌 
artiefogel, Mon Feb 01 23:07:48 +0000 2021, -80.233328, 25.782353, @lady_finz13 @Squedunk78 Bacon oil whatever you call it what’s left after you fry bacon 
MichaelWentz_, Mon Feb 01 23:07:49 +0000 2021, -82.439835, 38.407664, Watched it with my dad on tv in ohio made me fall in love with college football https://t.co/RmpGm7r6JE 
eye4msu, Mon Feb 01 23:07:49 +0000 2021, -111.635149, 35.182750, 😢 
ianRturner, Mon Feb 01 23:07:49 +0000 2021, -72.920917, 41.393470, @keithschnak https://t.co/7Ul95tHwwu 
CodingMark, Mon Feb 01 23:07:49 +0000 2021, -116.517290, 33.825080, @AdamHoov @Xenius101 @chaserobertsonn @TonyTesla4Life @klwtts https://t.co/Wrk1aEzgie 
YouKnowImFred, Mon Feb 01 23:07:49 +0000 2021, -74.229107, 40.693259, Snow really messed up the moving process 🤦🏾‍♂️ 
SolizSEO, Mon Feb 01 23:07:49 +0000 2021, -117.849687, 34.135520, I can't wait for the "1,000 + 600 = 2,000" tweets.#2KChecks #2000StimulusCheck #WheresMy2K 
aaronraganfore, Mon Feb 01 23:07:49 +0000 2021, -122.770673, 45.517652, @mattsouthworth https://t.co/Gp629Zywgx 
MarcCarmanSr, Mon Feb 01 23:07:49 +0000 2021, -87.732013, 41.833585, @DBearmanESPN @PaulCarr @SteveBunin @JonAlba @Nicks2Cents @chrisfallica @JustinRayGolf @MarkASimonSays… https://t.co/2cxCmRM6Qi 
Regioamorir, Mon Feb 01 23:07:49 +0000 2021, -102.558037, 23.625418, @OracionParaHoy Amén. 
AdvocacyApparel, Mon Feb 01 23:07:49 +0000 2021, -79.958555, 40.643659, @SpaceX @elonmusk @inspiration4x R u going to show them the poles? https://t.co/IS1cT3P3dB 
jbdenney, Mon Feb 01 23:07:49 +0000 2021, -100.076888, 31.168893, @Baloowiththebr1 Twice today! 
pmclary, Mon Feb 01 23:07:49 +0000 2021, -76.824200, 39.137800, VINYL MONDAY: Pat Benatar... Pat Benatar@benatargiraldo #vinylcollection #vinyllife @ Savage, Maryland https://t.co/6XHYEGGJ1d 
PearlGarner16, Mon Feb 01 23:07:49 +0000 2021, -73.948775, 40.655138, @_allhail_e https://t.co/9h1q1Fh3Gq 
_Crunchfucious, Mon Feb 01 23:07:50 +0000 2021, -118.214044, 33.978926, Boutta do my taxes on turbotax rn pray for me I got like 9k in overpayments from EDD 🥴 
queridaselenaa, Mon Feb 01 23:07:50 +0000 2021, -105.063942, 40.564190, One time, I ditched a guy to go be with a woman 🤣 no regrets 
maddox_kopp, Mon Feb 01 23:07:50 +0000 2021, -95.342323, 29.720173, Officially home!! #GoCoogs 🐾❤️ 
Gavrinho_, Mon Feb 01 23:07:50 +0000 2021, -112.088627, 33.834852, I went to high school with this dumbass chick 🥴 good on my man here for lighting her up like that thohttps://t.co/r5bxYW7q5z 
CassieElaine, Mon Feb 01 23:07:50 +0000 2021, -77.014398, 38.898603, I’ve been watching Love Island UK and wow. What a circus. I love it 
_cindy_trejo, Mon Feb 01 23:07:50 +0000 2021, -79.861034, 35.170499, I be stalking my own art page like damn she nice with it 
lorenza_mahon, Mon Feb 01 23:07:50 +0000 2021, -82.669467, 40.365160, WATCH THIS NOW! https://t.co/jGSRUJk0YH 
cebogdanski, Mon Feb 01 23:07:51 +0000 2021, -75.367197, 40.625276, @msmithrosario Though you were remote today. Oye va hope you got home safe. 
nataliedaye, Mon Feb 01 23:07:51 +0000 2021, -79.272570, 43.629311, @Caissie I lost my mom in my 20s and it fkn sucks she wasn’t able to become a grandma. 
jay__sav, Mon Feb 01 23:07:51 +0000 2021, -80.846785, 35.209059, Is Atlanta on quarantine or no 
MommaGarbacz, Mon Feb 01 23:07:51 +0000 2021, -86.270540, 45.001180, @GovWhitmer Which is yet another reason to #LetThemPlay in Michigan. Kids ARE PLAYING in states that do not take Co… https://t.co/WYc3M94arI 
spotternetwork, Mon Feb 01 23:07:51 +0000 2021, -76.160862, 41.291108, Spotr 1 miles NW of SWEET VALLEY, PA @ 00:00 UTC Snow&gt;T: 27F, Snow: 1.5 in last 4 hour(s),Total Snow: 12 in,Depth: 12 in,Snow Blowing&amp;Drif 
_Tianasteph, Mon Feb 01 23:07:51 +0000 2021, -83.173867, 32.678207, Watching flavor of love &amp; I’m crying rn lmao 
Lipsle2, Mon Feb 01 23:07:51 +0000 2021, -79.420865, 38.003376, REST EASY MY DEAR COUSIN DOT!!!😢🙏🏾🙏🏾🙏🏾🙏🏾🙏🏾https://t.co/BllUVrIBEE 
RepaRants, Mon Feb 01 23:07:51 +0000 2021, -87.759533, 41.708954, Let's be clear.  Day traders and retail investors are not the "little guys".  Those without means of accessing the power of the market are. 
DugarBop, Mon Feb 01 23:07:51 +0000 2021, -76.614000, 39.294400, 🙃#HappyBlackHistoryMonth @ Baltimore, Maryland https://t.co/HYPAXD7yW9 
Timbo7290, Mon Feb 01 23:07:51 +0000 2021, -78.764632, 43.009117, @markpoloncarz I hope they wore 72 masks. 
TyBailey2036, Mon Feb 01 23:07:51 +0000 2021, -117.887439, 33.739992, @WSBMillionaires @WSBDoubler Bitcoin: 13mmdoGn4knoh3CACd2StNf3tPSnJLNpw1 
papadff, Mon Feb 01 23:07:52 +0000 2021, -93.164258, 44.449748, @JViking5 If he got banged up in SF imagine what’ll happen to him in MN 
DoloBoo, Mon Feb 01 23:07:52 +0000 2021, -73.948775, 40.655138, There's still 8 hours left of @REIMAGINE_2021 the largest #VirtualConference for #blockchain #technologyv6.0 // L… https://t.co/W7Ud8j3gf8 
brandy15135663, Mon Feb 01 23:07:52 +0000 2021, -87.732013, 41.833585, SM3 Warpless Runs Watch Stewie_Cartman with me on Twitch! https://t.co/HXOv90Qpvh 
DStacyf49, Mon Feb 01 23:07:52 +0000 2021, -75.239100, 40.249865, Republicans want Concession not Unity.... 
BeerGeney, Mon Feb 01 23:07:52 +0000 2021, -74.664500, 40.938600, Twin Elephant Brewing Company Herd Is The Word. 🍻 @ Hopatcong, New Jersey https://t.co/CZctI63GLL 
jwashsquared, Mon Feb 01 23:07:52 +0000 2021, -95.446486, 29.838495, ‼️ 
_MasterWilliam, Mon Feb 01 23:07:52 +0000 2021, -86.142922, 39.779562, We really don’t think about it. Been leaving it up our whole lives..niggas who put the toilet seat down are psychos 
UnfilteredRG, Mon Feb 01 23:07:53 +0000 2021, -86.561017, 36.009534, @BuzzPatterson Please don't tease like this. 
DavidLovesDrag, Mon Feb 01 23:07:53 +0000 2021, -83.157747, 42.507218, Still absolutely in love with Michelle Boob-sage all these years later.   I say it with love ❤❤❤@michellevisage… https://t.co/qnLVVtZEBA 
picklelarami, Mon Feb 01 23:07:54 +0000 2021, -95.997698, 35.946109, @Kay_nicolex3 Girl 22 &amp; 222 are angel numbers!!! 
mary_sturino, Mon Feb 01 23:07:54 +0000 2021, -79.861034, 35.170499, Do it Do it do it do it do it do it 
elisethedragonx, Mon Feb 01 23:07:54 +0000 2021, -104.789327, 38.888519, @its45th @SinEternity @Soapyfy Lmao kinda yall are all badass id be just jumping 
chyrah, Mon Feb 01 23:07:54 +0000 2021, -87.732013, 41.833585, I would not argue with the chicken he means business. I mean he is right but no one wants their ass whipped for bei… https://t.co/hK9874OMGW 
AndrewSolender, Mon Feb 01 23:07:54 +0000 2021, -73.968542, 40.780709, @shesnottrump She likes the snow! 
leelaurie22, Mon Feb 01 23:07:54 +0000 2021, -73.968542, 40.780709, @PCee52 @Teasipping_Barb Antique Gold &amp; White 
KingSeun3, Mon Feb 01 23:07:54 +0000 2021, -95.446486, 29.838495, 🔥🔥🔥🔥 crypto training https://t.co/d7gpB3fbEA 
idafiore, Mon Feb 01 23:07:54 +0000 2021, -87.875045, 42.240164, @edutopia Awesome 
major_weakness, Mon Feb 01 23:07:54 +0000 2021, -73.903470, 45.541531, @musicartzine https://t.co/2brJy8fV4N 
meezy_world, Mon Feb 01 23:07:54 +0000 2021, -80.045939, 32.914424, If you ain’t shopping slide 👋🏾 
_petmyPINK, Mon Feb 01 23:07:54 +0000 2021, -78.442658, 38.029290, @the_missez_ Ok so I’m not tripping lololol what happened to 99cent ?! 
MRGOOODFACE, Mon Feb 01 23:07:54 +0000 2021, -118.411907, 34.020789, Im evolving. 
kingme610, Mon Feb 01 23:07:54 +0000 2021, -75.386460, 39.145024, How tf did i miss this 
JasonWilliamsNY, Mon Feb 01 23:07:54 +0000 2021, -75.770041, 42.746617, @worksalt 😉 
roejiley, Mon Feb 01 23:07:54 +0000 2021, -112.124676, 33.552863, no https://t.co/q0Nn4UTWFL 
DMV_Spotter_WX, Mon Feb 01 23:07:54 +0000 2021, -77.470000, 39.720000, At 5:32 PM EST, 1 NNW Sabillasville [Frederick Co, MD] COCORAHS reports SNOW of 20.50 INCH. EXPERIENCED 2 INCH PER… https://t.co/iEEPRO2KLx 
DoraBrito, Mon Feb 01 23:07:54 +0000 2021, -71.110820, 42.424952, Só acho que pra ser justo o @boninho podia deixar esse paredão ser falso, e o mais votado poder ver tudo que tá pas… https://t.co/i9qzUnexw8 
aartisarwal, Mon Feb 01 23:07:54 +0000 2021, -80.244984, 36.087169, @TheCaseyGlass Looking forward to seeing it on print in #ultrasound journal by @WINFOCUS @wakeforestmed… https://t.co/4yh31gv9cj 
trekker21, Mon Feb 01 23:07:54 +0000 2021, -96.891739, 33.079014, #HealthyLiving #213lbGoal #NotADiet #ThisIsALifestyle #BeInspired #BeInspiring #MapMyWalk #Goals #1116Km #72Miles… https://t.co/UvO1hJFAOT 
iembot_lwx, Mon Feb 01 23:07:54 +0000 2021, -77.470000, 39.720000, At 5:32 PM EST, 1 NNW Sabillasville [Frederick Co, MD] COCORAHS reports SNOW of 20.50 INCH. EXPERIENCED 2 INCH PER… https://t.co/yoAr1eTn3x 
ChristalALLGOOD, Mon Feb 01 23:07:54 +0000 2021, -87.972770, 43.170568, If I sleep too long I get to having weird dreams. 
keithofsaturn, Mon Feb 01 23:07:55 +0000 2021, -83.099288, 42.352787, @komamaycry koma how is it possible that this song never gets old 
RayCartwright, Mon Feb 01 23:07:55 +0000 2021, -97.285913, 32.779967, That’s okay.. it’s college baseball szn bby 
jayneabrams2, Mon Feb 01 23:07:55 +0000 2021, -74.542260, 40.443207, Who nominated her!! Sick 
itsyogirllisa, Mon Feb 01 23:07:55 +0000 2021, -81.248786, 42.948841, He just finished meeeee 😭😭 #CongoTakeOver 
torihamersky, Mon Feb 01 23:07:55 +0000 2021, -75.117998, 40.004866, Had a dream I met @phoebe_bridgers 👁👄👁 manifesting 
DaClementMusic, Mon Feb 01 23:07:55 +0000 2021, -73.968542, 40.780709, @laurenboebert @McKaylaRoseJ @AOC @tedcruz Um. https://t.co/QrZQDDX8dJ 
RettlerMia, Mon Feb 01 23:07:55 +0000 2021, -86.145272, 42.839172, @vercet6669420 uhmmm 
Nathan72583381, Mon Feb 01 23:07:55 +0000 2021, -96.991828, 33.042437, @BubVisuals I thought you moved on to the 12? 
trulylocal897, Mon Feb 01 23:07:56 +0000 2021, -78.196119, 43.972394, GPL has vaccinated 96% of residents  https://t.co/p71fHobO0y 
BnjVisuals, Mon Feb 01 23:07:56 +0000 2021, -75.625038, 45.482744, @nphotography24 @Knsnll @koenigsegg @Koenigsegg_NB Hahaha yeah, just realized I hadn't read the description 😂 🙏🏻 
ABustamante_PDN, Mon Feb 01 23:07:56 +0000 2021, -106.417430, 31.793368, @ZReyes_PDN @JHolder_PDNES @Mmartinez_BES @ATorres_BES Thank you @ZReyes_PDN! 💚💚💚 
RyanLape, Mon Feb 01 23:07:56 +0000 2021, -75.770041, 42.746617, Can a burrito change the world?  Don't miss Chipotle's first Game Day commercial  https://t.co/SUCvjDNhH5 #bonuspoints 
streetterri, Mon Feb 01 23:07:56 +0000 2021, -72.757385, 41.500753, @SenTedCruz He's destroying our country.... 
_mojokojo, Mon Feb 01 23:07:56 +0000 2021, -96.602142, 32.774938, facts🤣🤣🤣 we don’t gaf 
isaiahDUB, Mon Feb 01 23:07:56 +0000 2021, -87.967292, 43.056722, @shellzg_85 I gotta go watch that 
WhoDatKen00, Mon Feb 01 23:07:56 +0000 2021, -90.363963, 29.913825, @TravisSkol @JoeBucsFan Wait till they investigate, I'm sure it's on tape in Tampa locker room. Bounty hate 2.0. Th… https://t.co/RGrRi6S7ZH 
mariahc0rban, Mon Feb 01 23:07:56 +0000 2021, -72.757385, 41.500753, Ooo what I’d do for an @Excision set 
MaddieMarvolo, Mon Feb 01 23:07:56 +0000 2021, -117.434547, 47.667438, @officialtoris that’s how you know the love is real 
DR_Scullawl, Mon Feb 01 23:07:56 +0000 2021, -95.818827, 36.298144, I’m so ready for porter robinsons new album 😭😭 
Mwanzi, Mon Feb 01 23:07:57 +0000 2021, -90.247824, 38.653771, some kung fu at the end of the day. #MAKER https://t.co/7RashjyQ0Y 
byCRUZIN, Mon Feb 01 23:07:57 +0000 2021, -73.849441, 40.850347, the amount of shoveling I just did and this shit not stopping... https://t.co/fBzFxzzOky 
mojoandjasper, Mon Feb 01 23:07:57 +0000 2021, -89.922029, 35.133521, Number 3 that was private too. 
ToneyMs, Mon Feb 01 23:07:57 +0000 2021, -80.926628, 33.631140, In Jesus Name “Amen “ 🙏🏾❤️ 
Tee_cald, Mon Feb 01 23:07:57 +0000 2021, -80.244984, 36.087169, Dreamdoll better talk her shit 
Cassperloc, Mon Feb 01 23:07:57 +0000 2021, -115.135165, 36.060964, @qveenhara https://t.co/k7sHnH8Hqt 
smatregranoWPRI, Mon Feb 01 23:07:57 +0000 2021, -71.471072, 41.431235, Road conditions are getting worse down in Narragansett! Noticeably slick! Did a 360 on the off ramp of route 1. For… https://t.co/38egtmYHqo 
feelthatdrea, Mon Feb 01 23:07:58 +0000 2021, -76.886708, 38.872344, @yoooorob I might have to catch the train 
Tubil_, Mon Feb 01 23:07:58 +0000 2021, -74.006748, 41.916815, Dawg🤣🤣 
cathy_shappell, Mon Feb 01 23:07:58 +0000 2021, -77.604684, 41.117936, @amychiarelli510 Love this! 
EdOBrienCFB, Mon Feb 01 23:07:58 +0000 2021, -77.604684, 41.117936, @AllStatePrepsFB  @2024Braeden @FredAdamsJr2 https://t.co/UyepQ8plVp 
